Submit_ID,Brand_Reg,Model_No,Family Name,N-Reg_Date,N-Grandfather-Date,Reg_No,SoldIn,Country,Prod_conf,nov,pno,Apply_type_for,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Input voltage (V) Max,Input voltage (V) Min,Output voltage (V) Min
130028,FUJITSU LIMITED,"ADP-65MD A, ADP-65MD B","ADP-65MD A, ADP-65MD B",2020-06-22,,APS8241,"Australia,Fiji,New Zealand","China,Thailand",AC-DC,19.0,64.98,High Efficiency 2014 (Mark VI),Approved,2025-06-22,,Class 1,Available,,,240.0,100.0,19.0
130028,FUJITSU LIMITED,ADP-65MD B,"ADP-65MD A, ADP-65MD B",2020-06-22,,APS8241,"Australia,Fiji,New Zealand","China,Thailand",AC-DC,19.0,64.98,High Efficiency 2014 (Mark VI),Approved,2025-06-22,,Class 1,Available,,,240.0,100.0,19.0
130041,DELTA,ADP-150AR B,,2020-06-24,,APS8254,"Australia,Fiji,New Zealand","China,Thailand",AC-DC,54.0,150.12,High Efficiency 2014 (Mark VI),Approved,2025-06-24,,Class 1,Available,,,240.0,100.0,54.0
130048,HK,HK-CS-120A050-CP,,2020-06-23,,APS8242,"Australia,Fiji,New Zealand",China,AC-DC,12.0,6.0,High Efficiency 2014 (Mark VI),Approved,2025-06-23,,Class 1,Available,,,240.0,100.0,12.0
130050,Dell Inc.,DA180PM111,,2020-06-24,,APS8248,"Australia,Fiji,New Zealand","China,Thailand",AC-DC,19.5,179.985,High Efficiency 2014 (Mark VI),Approved,2025-06-24,,Class 1,Available,,,240.0,100.0,19.5
130054,DELL,DA45NM140,,2020-06-24,,APS8249,"Australia,Fiji,New Zealand","China,Thailand",AC-DC,19.5,45.045,High Efficiency 2014 (Mark VI),Approved,2025-06-24,,Class 1,Available,,,240.0,100.0,19.5
130056,DELL,DA90PM130,,2020-06-24,,APS8250,"Australia,Fiji,New Zealand","China,Thailand",AC-DC,19.5,90.09,High Efficiency 2014 (Mark VI),Approved,2025-06-24,,Class 1,Available,,,240.0,100.0,19.5
130058,Lenovo,ADL230NDC3A,,2020-06-24,,APS8257,"Australia,Fiji,New Zealand","China,Thailand",AC-DC,20.0,230.0,High Efficiency 2014 (Mark VI),Approved,2025-06-24,,Class 1,Available,,,240.0,100.0,20.0
130132,XH,XH2520-0800WA,,2020-06-23,,APS8244,Australia,China,AC-DC,25.2,20.16,High Efficiency 2008 (Mark V),Approved,2025-06-23,,Class 1,Available,,,240.0,100.0,25.2
130164,AcBel,ADD010,,2020-06-23,,APS8245,"Australia,Fiji,New Zealand",China,AC-DC,19.5,90.0,High Efficiency 2014 (Mark VI),Approved,2025-06-23,,Class 1,Available,, http://www.acbel.com/Chinese/index_c.htm ,240.0,100.0,19.5
130173,ENG,6A-242WP12,Family,2020-06-23,,APS8247,"Australia,Fiji,New Zealand",China,AC-DC,24.0,24.0,High Efficiency 2014 (Mark VI),Approved,2025-12-21,,Class 1,Available,,,240.0,100.0,12.0
130173,ENG,6A-242WP24,Family,2020-06-23,,APS8247,"Australia,Fiji,New Zealand",China,AC-DC,24.0,24.0,High Efficiency 2014 (Mark VI),Approved,2025-12-21,,Class 1,Available,,,240.0,100.0,12.0
130173,ENG,Family,Family,2020-06-23,,APS8247,"Australia,Fiji,New Zealand",China,AC-DC,24.0,24.0,High Efficiency 2014 (Mark VI),Approved,2025-12-21,,Class 1,Available,,,240.0,100.0,12.0
130179,PHIHONG,PSA05S-050QL6,,2020-08-10,,APS8433,"Australia,Fiji,New Zealand","Vietnam,China",AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2025-08-10,,Class 1,Available,,,240.0,100.0,5.0
130182,Winna,YN-24WA315065AU,,2020-06-25,,APS8260,"Australia,Fiji,New Zealand",China,AC-DC,31.5,20.475,High Efficiency 2014 (Mark VI),Approved,2025-06-25,,Class 1,Available,http://www.winna.com.cn,,240.0,100.0,31.5
130185,APD,WA-30J12FN,"WA-30J12FN, WA-30J12R",2020-06-30,,APS8277,"Australia,Fiji,New Zealand",China,AC-DC,12.0,30.0,High Efficiency 2014 (Mark VI),Approved,2025-08-27,,Class 1,Available,,,240.0,100.0,12.0
130185,APD,"WA-30J12FN, WA-30J12R","WA-30J12FN, WA-30J12R",2020-06-30,,APS8277,"Australia,Fiji,New Zealand",China,AC-DC,12.0,30.0,High Efficiency 2014 (Mark VI),Approved,2025-08-27,,Class 1,Available,,,240.0,100.0,12.0
130185,APD,WA-30J12R,"WA-30J12FN, WA-30J12R",2020-06-30,,APS8277,"Australia,Fiji,New Zealand",China,AC-DC,12.0,30.0,High Efficiency 2014 (Mark VI),Approved,2025-08-27,,Class 1,Available,,,240.0,100.0,12.0
130187,CWT,P015P01,,2020-06-25,,APS8265,"Australia,Fiji,New Zealand",Taiwan,AC-DC,30.0,15.0,High Efficiency 2014 (Mark VI),Approved,2025-06-25,,Class 1,Available,,,240.0,100.0,30.0
130188,CWT,P030U05,,2020-06-25,,APS8261,"Australia,Fiji,New Zealand",Taiwan,AC-DC,56.0,30.0,High Efficiency 2014 (Mark VI),Approved,2025-06-25,,Class 1,Available,,,240.0,100.0,56.0
130189,CWT,P015U06,,2020-06-25,,APS8266,"Australia,Fiji,New Zealand",Taiwan,AC-DC,56.0,15.0,High Efficiency 2014 (Mark VI),Approved,2025-06-25,,Class 1,Available,,,240.0,100.0,56.0
130190,DVE,DSA-24PFS-05 FAU 050400,DSA-24PFS-05 FAU 050400,2020-06-25,,APS8262,"Australia,Fiji,New Zealand",China,AC-DC,5.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-25,,Class 1,Available,,,240.0,100.0,5.0
130190,DVE,DSA-24PFS-05 FCA 050400,DSA-24PFS-05 FAU 050400,2020-06-25,,APS8262,"Australia,Fiji,New Zealand",China,AC-DC,5.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-25,,Class 1,Available,,,240.0,100.0,5.0
130190,DVE,DSA-24PFS-05L FAU 050400,DSA-24PFS-05 FAU 050400,2020-06-25,,APS8262,"Australia,Fiji,New Zealand",China,AC-DC,5.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-25,,Class 1,Available,,,240.0,100.0,5.0
130190,DVE,DSA-24PFS-05L FCA 050400,DSA-24PFS-05 FAU 050400,2020-06-25,,APS8262,"Australia,Fiji,New Zealand",China,AC-DC,5.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-25,,Class 1,Available,,,240.0,100.0,5.0
130191,"Shenzhen Honor Electronic Co., Ltd",GCEF2,,2020-06-25,,APS8267,"Australia,Fiji,New Zealand",China,AC-DC,5.0,7.5,High Efficiency 2014 (Mark VI),Approved,2025-06-25,,Class 1,Available,,,240.0,100.0,5.0
130192,DVE,DSA-5PFU-05 FAU 050100,DSA-5PFU-05 FAU 050100,2020-06-25,,APS8263,"Australia,Fiji,New Zealand",China,AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2025-06-25,,Class 1,Available,,,240.0,100.0,5.0
130192,DVE,DSA-5PFU1-05 FAU 050100,DSA-5PFU-05 FAU 050100,2020-06-25,,APS8263,"Australia,Fiji,New Zealand",China,AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2025-06-25,,Class 1,Available,,,240.0,100.0,5.0
130192,DVE,DSA-5PFU1-05 FCA 050100,DSA-5PFU-05 FAU 050100,2020-06-25,,APS8263,"Australia,Fiji,New Zealand",China,AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2025-06-25,,Class 1,Available,,,240.0,100.0,5.0
130192,DVE,DSA-5PFU1-05 FCA 050100C,DSA-5PFU-05 FAU 050100,2020-06-25,,APS8263,"Australia,Fiji,New Zealand",China,AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2025-06-25,,Class 1,Available,,,240.0,100.0,5.0
130200,mophie,PYS-000135,,2020-06-24,,APS8258,"Australia,Fiji,New Zealand",China,AC-DC,19.0,24.7,High Efficiency 2014 (Mark VI),Approved,2025-06-24,,Class 1,Available,,,240.0,100.0,19.0
130201,ROL ERGO,TPS-070G035,,2020-07-10,,APS8330,"Australia,Fiji,New Zealand",China,AC-DC,35.0,74.2,High Efficiency 2014 (Mark VI),Approved,2025-07-10,,Class 1,Available,,,240.0,100.0,35.0
130217,Panasonic,SAE0011,,2020-06-24,,APS8251,"Australia,New Zealand",China,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-08-06,,Class 1,Unavailable,,http://N/A,240.0,100.0,12.0
130225,andsmps,AS019-2400650S,,2020-07-01,,APS8287,"Australia,Fiji,New Zealand",China,AC-DC,24.0,15.6,High Efficiency 2014 (Mark VI),Approved,2025-07-01,,Class 1,Available,,,240.0,100.0,24.0
130231,LG,DA-38A25,,2020-07-01,,APS8283,"Australia,Fiji,New Zealand",China,AC-DC,25.0,38.0,High Efficiency 2014 (Mark VI),Approved,2025-11-19,,Class 1,Available,,,240.0,100.0,25.0
130236,Xiamen Innov Electronics,IVP2400-0500S,,2020-06-26,,ZPS0188,New Zealand,China,AC-DC,24.0,12.0,High Efficiency 2008 (Mark IV),Approved,2120-06-26,,Class 1,Available,http://www.prolinkasia.com/,,240.0,100.0,24.0
130243,CINCON,TRH160A120,TRH160A Series,2020-07-08,,APS8313,"Australia,New Zealand","Taiwan,China",AC-DC,56.0,159.6,High Efficiency 2014 (Mark VI),Approved,2025-07-08,,Class 1,Available,http://www.powerbox.com.au/,http://www.powerbox.com.au,240.0,100.0,12.0
130243,CINCON,TRH160A240,TRH160A Series,2020-07-08,,APS8313,"Australia,New Zealand","Taiwan,China",AC-DC,56.0,159.6,High Efficiency 2014 (Mark VI),Approved,2025-07-08,,Class 1,Available,http://www.powerbox.com.au/,http://www.powerbox.com.au,240.0,100.0,12.0
130243,CINCON,TRH160A280,TRH160A Series,2020-07-08,,APS8313,"Australia,New Zealand","Taiwan,China",AC-DC,56.0,159.6,High Efficiency 2014 (Mark VI),Approved,2025-07-08,,Class 1,Available,http://www.powerbox.com.au/,http://www.powerbox.com.au,240.0,100.0,12.0
130243,CINCON,TRH160A300,TRH160A Series,2020-07-08,,APS8313,"Australia,New Zealand","Taiwan,China",AC-DC,56.0,159.6,High Efficiency 2014 (Mark VI),Approved,2025-07-08,,Class 1,Available,http://www.powerbox.com.au/,http://www.powerbox.com.au,240.0,100.0,12.0
130243,CINCON,TRH160A360,TRH160A Series,2020-07-08,,APS8313,"Australia,New Zealand","Taiwan,China",AC-DC,56.0,159.6,High Efficiency 2014 (Mark VI),Approved,2025-07-08,,Class 1,Available,http://www.powerbox.com.au/,http://www.powerbox.com.au,240.0,100.0,12.0
130243,CINCON,TRH160A480,TRH160A Series,2020-07-08,,APS8313,"Australia,New Zealand","Taiwan,China",AC-DC,56.0,159.6,High Efficiency 2014 (Mark VI),Approved,2025-07-08,,Class 1,Available,http://www.powerbox.com.au/,http://www.powerbox.com.au,240.0,100.0,12.0
130243,CINCON,TRH160A560,TRH160A Series,2020-07-08,,APS8313,"Australia,New Zealand","Taiwan,China",AC-DC,56.0,159.6,High Efficiency 2014 (Mark VI),Approved,2025-07-08,,Class 1,Available,http://www.powerbox.com.au/,http://www.powerbox.com.au,240.0,100.0,12.0
130243,CINCON,TRH160A Series,TRH160A Series,2020-07-08,,APS8313,"Australia,New Zealand","Taiwan,China",AC-DC,56.0,159.6,High Efficiency 2014 (Mark VI),Approved,2025-07-08,,Class 1,Available,http://www.powerbox.com.au/,http://www.powerbox.com.au,240.0,100.0,12.0
130244,EDAC,EA1024G1-120,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EA1024G1-150,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EA1024G1-160,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EA1024G2-120,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EA1024G2-150,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EA1024G2-160,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EA1024G3-120,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EA1024G3-150,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EA1024G3-160,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EA1024G6-120,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EA1024G6-150,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EA1024G6-160,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EM1024G1-120,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EM1024G1-150,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EM1024G1-160,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EM1024G2-120,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EM1024G3-120,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EM1024G3-150,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EM1024G3-160,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,EM1024G6-120,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130244,EDAC,Family,Family,2020-06-30,,APS8278,"Australia,Fiji,New Zealand",China,AC-DC,16.0,20.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,12.0
130248,SAMSUNG,A10024_NPNTH,,2020-06-25,,APS8268,"Australia,Fiji,New Zealand",China,AC-DC,23.0,100.0,High Efficiency 2014 (Mark VI),Approved,2025-06-25,,Class 1,Available,,,240.0,100.0,23.0
130249,EDAC,EA1024P1,Family,2020-07-02,,APS8292,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,12.0
130249,EDAC,EA1024P1-120,Family,2020-07-02,,APS8292,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,12.0
130249,EDAC,EA1024P2,Family,2020-07-02,,APS8292,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,12.0
130249,EDAC,EA1024P2-120,Family,2020-07-02,,APS8292,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,12.0
130249,EDAC,EA1024P3,Family,2020-07-02,,APS8292,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,12.0
130249,EDAC,EA1024P3-120,Family,2020-07-02,,APS8292,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,12.0
130249,EDAC,EA1024P6,Family,2020-07-02,,APS8292,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,12.0
130249,EDAC,EA1024P6-120,Family,2020-07-02,,APS8292,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,12.0
130249,EDAC,EM1024P1,Family,2020-07-02,,APS8292,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,12.0
130249,EDAC,EM1024P1-120,Family,2020-07-02,,APS8292,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,12.0
130249,EDAC,EM1024P2,Family,2020-07-02,,APS8292,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,12.0
130249,EDAC,EM1024P2-120,Family,2020-07-02,,APS8292,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,12.0
130249,EDAC,EM1024P3,Family,2020-07-02,,APS8292,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,12.0
130249,EDAC,EM1024P3-120,Family,2020-07-02,,APS8292,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,12.0
130249,EDAC,EM1024P6,Family,2020-07-02,,APS8292,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,12.0
130249,EDAC,EM1024P6-120,Family,2020-07-02,,APS8292,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,12.0
130249,EDAC,Family,Family,2020-07-02,,APS8292,"Australia,Fiji,New Zealand",Taiwan,AC-DC,12.0,36.0,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,12.0
130256,VSFORMEN,ZDM045100AU,,2020-06-26,,APS8270,"Australia,New Zealand",China,AC-DC,4.5,4.5,High Efficiency 2014 (Mark VI),Approved,2025-06-26,,Class 1,Available,,,240.0,100.0,4.5
130275,TEN PAO,S008ACM0500120,,2020-06-29,,APS8272,"Australia,Fiji,New Zealand",China,AC-DC,5.0,6.0,High Efficiency 2014 (Mark VI),Approved,2025-06-29,,Class 1,Available,,http://www.tenpao.com,240.0,100.0,5.0
130278,TEN PAO,S005BBS0500100,,2020-06-30,,APS8279,"Australia,Fiji,New Zealand",China,AC-DC,5.0,5.0,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Unavailable,,http://www.tenpao.com,240.0,100.0,5.0
130291,APD,DA-60N12,,2020-07-02,,APS8289,Australia,China,AC-DC,12.0,60.0,High Efficiency 2008 (Mark V),Approved,2025-12-16,,Class 1,Available,,,240.0,100.0,12.0
130293,CITILAND DQS,DQS126V-240065-S,,2020-07-02,,APS8293,"Australia,Fiji,New Zealand",China,AC-DC,24.0,15.6,High Efficiency 2014 (Mark VI),Approved,2025-07-02,,Class 1,Available,,,240.0,100.0,24.0
130298,"Guangdong Huasheng Electronic Technology Co., Ltd",Family,Family,2020-06-29,,APS8274,"Australia,Fiji,New Zealand",China,AC-DC,5.0,2.75,High Efficiency 2014 (Mark VI),Approved,2025-06-29,,Class 1,Available,,,240.0,100.0,5.0
130298,"Guangdong Huasheng Electronic Technology Co., Ltd",HS0500550A,Family,2020-06-29,,APS8274,"Australia,Fiji,New Zealand",China,AC-DC,5.0,2.75,High Efficiency 2014 (Mark VI),Approved,2025-06-29,,Class 1,Available,,,240.0,100.0,5.0
130298,"Guangdong Huasheng Electronic Technology Co., Ltd",HS0500550AU,Family,2020-06-29,,APS8274,"Australia,Fiji,New Zealand",China,AC-DC,5.0,2.75,High Efficiency 2014 (Mark VI),Approved,2025-06-29,,Class 1,Available,,,240.0,100.0,5.0
130299,JBL,GHDT24V-4.2C-DC,,2020-08-14,,APS8461,"Australia,Fiji,New Zealand",China,AC-DC,24.0,100.8,High Efficiency 2014 (Mark VI),Approved,2025-08-14,,Class 1,Available,,,240.0,100.0,24.0
130308,CANON,MG1-5039,"MG1-5039, MG1-5040",2020-06-29,,APS8275,"Australia,New Zealand",China,AC-DC,24.0,48.0,High Efficiency 2014 (Mark VI),Approved,2025-07-21,,Class 1,Unavailable,http://www.canon.com.au/,http://www.canon.com.au,240.0,100.0,24.0
130308,CANON,"MG1-5039, MG1-5040","MG1-5039, MG1-5040",2020-06-29,,APS8275,"Australia,New Zealand",China,AC-DC,24.0,48.0,High Efficiency 2014 (Mark VI),Approved,2025-07-21,,Class 1,Unavailable,http://www.canon.com.au/,http://www.canon.com.au,240.0,100.0,24.0
130308,CANON,MG1-5040,"MG1-5039, MG1-5040",2020-06-29,,APS8275,"Australia,New Zealand",China,AC-DC,24.0,48.0,High Efficiency 2014 (Mark VI),Approved,2025-07-21,,Class 1,Unavailable,http://www.canon.com.au/,http://www.canon.com.au,240.0,100.0,24.0
130309,CANON,MG1-5042,"MG1-5042, MG1-5043",2020-06-29,,APS8276,"Australia,New Zealand",China,AC-DC,16.0,25.6,High Efficiency 2014 (Mark VI),Approved,2025-07-09,,Class 1,Unavailable,http://www.canon.com.au/,http://www.canon.com.au,240.0,100.0,16.0
130309,CANON,"MG1-5042, MG1-5043","MG1-5042, MG1-5043",2020-06-29,,APS8276,"Australia,New Zealand",China,AC-DC,16.0,25.6,High Efficiency 2014 (Mark VI),Approved,2025-07-09,,Class 1,Unavailable,http://www.canon.com.au/,http://www.canon.com.au,240.0,100.0,16.0
130309,CANON,MG1-5043,"MG1-5042, MG1-5043",2020-06-29,,APS8276,"Australia,New Zealand",China,AC-DC,16.0,25.6,High Efficiency 2014 (Mark VI),Approved,2025-07-09,,Class 1,Unavailable,http://www.canon.com.au/,http://www.canon.com.au,240.0,100.0,16.0
130317,FULLPOWER,*30*-190-1500*,*30*-190-1500*,2020-06-30,,APS8281,"Australia,Fiji,New Zealand",China,AC-DC,19.0,28.5,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,19.0
130317,FULLPOWER,CGSW30-190-1500II,*30*-190-1500*,2020-06-30,,APS8281,"Australia,Fiji,New Zealand",China,AC-DC,19.0,28.5,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,19.0
130317,FULLPOWER,CGSW30A-190-1500II,*30*-190-1500*,2020-06-30,,APS8281,"Australia,Fiji,New Zealand",China,AC-DC,19.0,28.5,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,19.0
130317,FULLPOWER,ICP30-190-1500,*30*-190-1500*,2020-06-30,,APS8281,"Australia,Fiji,New Zealand",China,AC-DC,19.0,28.5,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,19.0
130317,FULLPOWER,ICP30A-190-1500,*30*-190-1500*,2020-06-30,,APS8281,"Australia,Fiji,New Zealand",China,AC-DC,19.0,28.5,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,19.0
130317,FULLPOWER,SAW30-190-1500A,*30*-190-1500*,2020-06-30,,APS8281,"Australia,Fiji,New Zealand",China,AC-DC,19.0,28.5,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,19.0
130317,FULLPOWER,SAW30A-190-1500A,*30*-190-1500*,2020-06-30,,APS8281,"Australia,Fiji,New Zealand",China,AC-DC,19.0,28.5,High Efficiency 2014 (Mark VI),Approved,2025-06-30,,Class 1,Available,,,240.0,100.0,19.0
130328,PHILIPS,DCT07W050060ZZ-H0,,2020-07-13,,APS8331,"Australia,Fiji,New Zealand",China,AC-DC,5.0,3.0,High Efficiency 2014 (Mark VI),Approved,2025-07-13,,Class 2,Available,,,240.0,100.0,5.0
130329,EDAC,EA10442D-120,EA1044xD,2020-07-06,,APS8299,"Australia,Fiji,New Zealand",China,AC-DC,16.0,40.0,High Efficiency 2014 (Mark VI),Approved,2025-07-06,,Class 1,Available,,,240.0,100.0,12.0
130329,EDAC,EA10442D-150,EA1044xD,2020-07-06,,APS8299,"Australia,Fiji,New Zealand",China,AC-DC,16.0,40.0,High Efficiency 2014 (Mark VI),Approved,2025-07-06,,Class 1,Available,,,240.0,100.0,12.0
130329,EDAC,EA10442D-160,EA1044xD,2020-07-06,,APS8299,"Australia,Fiji,New Zealand",China,AC-DC,16.0,40.0,High Efficiency 2014 (Mark VI),Approved,2025-07-06,,Class 1,Available,,,240.0,100.0,12.0
130329,EDAC,EA10443D-120,EA1044xD,2020-07-06,,APS8299,"Australia,Fiji,New Zealand",China,AC-DC,16.0,40.0,High Efficiency 2014 (Mark VI),Approved,2025-07-06,,Class 1,Available,,,240.0,100.0,12.0
130329,EDAC,EA10443D-150,EA1044xD,2020-07-06,,APS8299,"Australia,Fiji,New Zealand",China,AC-DC,16.0,40.0,High Efficiency 2014 (Mark VI),Approved,2025-07-06,,Class 1,Available,,,240.0,100.0,12.0
