ApplStandard,Brand,climate_class,Country,high_efficiency,Model No,Family Name,N-Standard,Sold_in,Submit_ID,SubmitStatus,Temp_Class,total_dis_area,total_energy_cons,type,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Type,Efficiency (kWh/24h/m²),Length,Climate Class,Depth,Cabinet Description,Total Energy Consumption(kWh/24h),Cabinet Type,Star Rating,Energy Efficiency Index,Width,Net Volume,Height,Duty Type,Product Class Number
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3M2,Italy,False,Euro Boavista 3M2 P1130 / 3750,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,105979,Approved,N/A,7.74,66.97,RS6 - Fan coil (MEPS),2117-03-16,,Class 9,Available,,,Remote,8.65245478036176,,,1130.0,,,,,,3750.0,,2040.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3M1,Italy,False,Euro Puket 3M1 P950 / 1875,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,105980,Approved,N/A,3.27,3.9,RS6 - Fan coil (MEPS),2117-03-16,,Class 9,Available,,,Remote,1.19266055045872,,,950.0,,,,,,1875.0,,2040.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3M1,Italy,False,Euro Puket 3M1 P950 / 2500,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,105981,Approved,N/A,3.27,5.6,RS6 - Fan coil (MEPS),2117-03-16,,Class 9,Available,,,Remote,1.71253822629969,,,950.0,,,,,,2500.0,,2040.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3M1,Italy,False,Euro Madeira 3M1 1250,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,105982,Approved,N/A,2.49,25.76,RS3 - Lit shelves (MEPS),2117-03-16,,Class 6,Available,,,Remote,10.3453815261044,,,840.0,,,,,,1250.0,,1652.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3M1,Italy,False,Euro Madeira 3M1 1875,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,105983,Approved,N/A,3.28,32.12,RS2 - Lit shelves (MEPS),2117-03-16,,Class 4,Available,,,Self-contained,9.79268292682927,,,840.0,,,,,,1875.0,,1652.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3M1,Italy,False,Euro Madeira 3M1 2500,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,105984,Approved,N/A,4.07,48.65,RS2 - Lit shelves (MEPS),2117-03-16,,Class 4,Available,,,Self-contained,11.953316953317,,,840.0,,,,,,2500.0,,1652.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3M1,Italy,False,LG Twist 1250,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,105987,Approved,N/A,1.88,24.42,RS2 - Lit shelves (MEPS),2117-03-16,,Class 4,Available,,,Self-contained,12.9893617021277,,,850.0,,,,,,1250.0,,2010.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3M1,Italy,False,LG Twist 1875,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,105988,Approved,N/A,2.82,30.3,RS3 - Lit shelves (MEPS),2117-03-16,,Class 6,Available,,,Self-contained,10.7446808510638,,,850.0,,,,,,1875.0,,2010.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3M1,Italy,False,LG Twist 2500,,AS 1731.14 Ament 2 dated 9 July 2012,"Fiji,New Zealand",105989,Approved,N/A,3.77,45.96,RS2 - Lit shelves (MEPS),2117-03-17,,Class 4,Available,,,Self-contained,12.1909814323607,,,850.0,,,,,,2500.0,,2010.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3L1,Italy,False,Tobago L1 3750,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,105991,Approved,N/A,3.56,33.91,RS14 - Glass sided (MEPS),2117-03-17,,Class 20,Available,,,Remote,9.5252808988764,,,1095.0,,,,,,3750.0,,890.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3M1,Italy,False,Euro Puket 3M1 P950/1875,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,106001,Approved,N/A,3.18,31.23,RS2 - Lit shelves (MEPS),2117-03-17,,Class 4,Available,,,Remote,9.82075471698113,,,950.0,,,,,,1875.0,,2040.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3M1,Italy,False,Euro Puket 3M1 P950/2500,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,106002,Approved,N/A,4.24,41.99,RS2 - Lit shelves (MEPS),2117-03-17,,Class 4,Available,,,Remote,9.90330188679245,,,950.0,,,,,,2500.0,,2040.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3M1,Italy,False,Euro Puket 3M1 P950/3750,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,106003,Approved,N/A,6.36,62.44,RS2 - Lit shelves (MEPS),2117-03-17,,Class 4,Available,,,Remote,9.81761006289308,,,950.0,,,,,,3750.0,,2040.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3M1,Italy,False,Euro Puket 3M1 P1130/1875,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,106013,Approved,N/A,3.52,33.05,RS2 - Lit shelves (MEPS),2117-03-20,,Class 4,Available,,,Remote,9.38920454545454,,,1130.0,,,,,,1875.0,,2040.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3M1,Italy,False,Euro Puket 3M1 P1130/2500,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,106014,Approved,N/A,4.69,44.46,RS2 - Lit shelves (MEPS),2117-03-20,,Class 4,Available,,,Remote,9.47974413646055,,,1130.0,,,,,,2500.0,,2040.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3M1,Italy,False,Euro Puket 3M1 P1130/3750,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,106015,Approved,N/A,7.03,66.09,RS2 - Lit shelves (MEPS),2117-03-20,,Class 4,Available,,,Remote,9.40113798008535,,,1130.0,,,,,,3750.0,,2040.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,SANDENINTERCOOL,4L1,Thailand,True,SNR-0503,,,"Australia,New Zealand",106020,Approved,L1,0.519,15.65,VF4 (b) - Glass Door (MEPS),2022-03-28,,Class 33,Unavailable,http://www.sanden.com.au/,http://www.sanden.com.au/,Self-contained,30.1541425818882,,,710.0,,,,,,670.0,,1960.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,CARRIER,3L1,Czechia,True,VELANDO AF.1D.079.B8L,VELANDO AF.B8L,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",106022,Approved,L1,2.52,40.55,RS15 - Glass door (MEPS),2117-04-21,,Class 21,Unavailable,https://carrier-refrigeration.com,https://carrier-refrigeration.com,Remote,16.0912698412698,,,960.0,,,,,,2350.0,,2230.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,CARRIER,3L1,Czechia,True,VELANDO AF.2D.156.B8L,VELANDO AF.B8L,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",106022,Approved,L1,2.52,40.55,RS15 - Glass door (MEPS),2117-04-21,,Class 21,Unavailable,https://carrier-refrigeration.com,https://carrier-refrigeration.com,Remote,16.0912698412698,,,960.0,,,,,,2350.0,,2230.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,CARRIER,3L1,Czechia,True,VELANDO AF.3D.235.B8L,VELANDO AF.B8L,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",106022,Approved,L1,2.52,40.55,RS15 - Glass door (MEPS),2117-04-21,,Class 21,Unavailable,https://carrier-refrigeration.com,https://carrier-refrigeration.com,Remote,16.0912698412698,,,960.0,,,,,,2350.0,,2230.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,CARRIER,3L1,Czechia,True,VELANDO AF.4D.313.B8L,VELANDO AF.B8L,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",106022,Approved,L1,2.52,40.55,RS15 - Glass door (MEPS),2117-04-21,,Class 21,Unavailable,https://carrier-refrigeration.com,https://carrier-refrigeration.com,Remote,16.0912698412698,,,960.0,,,,,,2350.0,,2230.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,CARRIER,3L1,Czechia,True,VELANDO AF.5D.390.B8L,VELANDO AF.B8L,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",106022,Approved,L1,2.52,40.55,RS15 - Glass door (MEPS),2117-04-21,,Class 21,Unavailable,https://carrier-refrigeration.com,https://carrier-refrigeration.com,Remote,16.0912698412698,,,960.0,,,,,,2350.0,,2230.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,CARRIER,3L1,Czechia,True,VELANDO AF.B8L,VELANDO AF.B8L,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",106022,Approved,L1,2.52,40.55,RS15 - Glass door (MEPS),2117-04-21,,Class 21,Unavailable,https://carrier-refrigeration.com,https://carrier-refrigeration.com,Remote,16.0912698412698,,,960.0,,,,,,2350.0,,2230.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,KINGLOC,3M1,China,True,KLC700,,AS 1731.14 Ament 2 dated 9 July 2012,Australia,106037,Approved,M1,0.771,6.73,VC4 (b) - Glass Door (MEPS),2022-09-05,,Class 29,Available,http://www.dgbaili.com/,http://www.kingloc.com.au,Self-contained,8.72892347600519,,,745.0,,,,,,800.0,,2205.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,KINGLOC,3M1,China,True,KLC1100,,AS 1731.14 Ament 2 dated 9 July 2012,Australia,106040,Approved,M1,1.35,5.62,VC4 (b) - Glass Door (MEPS),2022-09-06,,Class 29,Available,http://www.dgbaili.com/,http://www.kingloc.com.au,Self-contained,4.16296296296296,,,745.0,,,,,,1220.0,,2205.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,SKT650T-ACX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",106052,Approved,M1,0.703,5.78,VC4 (b) - Glass Door (MEPS),2117-03-23,,Class 29,Available,http://www.skope.co.nz/,http://www.skope.co.nz,Self-contained,8.22190611664296,,,745.0,,,,,,740.0,,2200.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,SKT650T-AC,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",106054,Approved,M1,0.733,5.256,VC4 (b) - Glass Door (MEPS),2117-03-23,,Class 29,Available,http://www.skope.co.nz/,http://www.skope.co.nz,Self-contained,7.17053206002729,,,745.0,,,,,,740.0,,2200.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,SKT1000T-AC,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",106055,Approved,M1,1.055,8.59,VC4 (b) - Glass Door (MEPS),2117-03-23,,Class 29,Unavailable,http://www.skope.co.nz/,http://www.skope.co.nz,Self-contained,8.14218009478673,,,745.0,,,,,,1130.0,,2200.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,SKT1000T-ACX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",106056,Approved,M1,1.012,9.64,VC4 (b) - Glass Door (MEPS),2117-03-23,,Class 29,Available,http://www.skope.co.nz/,http://www.skope.co.nz,Self-contained,9.52569169960474,,,745.0,,,,,,1130.0,,2200.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,SKB600-ACX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",106076,Approved,M1,0.671,4.02,VC4 (b) - Glass Door (MEPS),2117-03-23,,Class 29,Available,http://www.skope.co.nz/,http://www.skope.co.nz,Self-contained,5.99105812220566,,,795.0,,,,,,740.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,SKB1200-ACX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",106077,Approved,M1,1.127,6.41,VC4 (b) - Glass Door (MEPS),2117-03-23,,Class 29,Available,http://www.skope.co.nz/,http://www.skope.co.nz,Self-contained,5.68766637089618,,,795.0,,,,,,1280.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,SKB900-ACX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",106079,Approved,M1,0.94,5.33,VC4 (b) - Glass Door (MEPS),2117-03-23,,Class 29,Available,http://www.skope.co.nz/,http://www.skope.co.nz,Self-contained,5.67021276595745,,,795.0,,,,,,1085.0,,2195.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3L1,Italy,False,Fiji BT/NT 2000,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,106113,Approved,L1,1.49,22.84,HF4 (MEPS),2117-04-05,,Class 31,Available,,,Self-contained,15.3288590604027,,,1005.0,,,,,,2000.0,,910.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,De-Rigo,3L1,Italy,False,Fiji BT/NT 2500,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,106114,Approved,L1,1.86,24.99,HF4 (MEPS),2117-04-05,,Class 31,Available,,,Self-contained,13.4354838709677,,,1005.0,,,,,,2500.0,,910.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,Tefcold,"4M2,7H2",Denmark,False,Tefcold FS1380,,AS 1731.14 Ament 2 dated 9 July 2012,New Zealand,106147,Approved,M1,0.56,2.46,VC4 (b) - Glass Door (MEPS),2117-03-30,,Class 29,Available,https://www.tefcold.dk/en/contact-us,https://www.tefcold.dk/en/,Self-contained,4.39285714285714,,,640.0,,,,,,595.0,,1840.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,IARP,4M2,Italy,True,Rhombus Triple GD,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",106185,Approved,M2,1.7682,6.429,VC4 (b) - Glass Door (MEPS),2022-04-03,,Class 29,Available,http://www.iarp.it/,http://www.iarp.it,Self-contained,3.63590091618595,,,791.0,,,,,,1875.0,,2036.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,BROMIC,3M1,China,True,GM1000L,GM1000L,,"Australia,Fiji,New Zealand",106306,Approved,M1,1.62,7.2,VC4 (b) - Glass Door (MEPS),2022-06-20,,Class 29,Available,,http://www.bromic.com.au,Self-contained,4.44444444444444,,,690.0,,,,,,1200.0,,1998.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,BROMIC,3M1,China,True,GM1000LBCAS,GM1000L,,"Australia,Fiji,New Zealand",106306,Approved,M1,1.62,7.2,VC4 (b) - Glass Door (MEPS),2022-06-20,,Class 29,Available,,http://www.bromic.com.au,Self-contained,4.44444444444444,,,690.0,,,,,,1200.0,,1998.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,BROMIC,3M1,China,True,GM1000LCAS,GM1000L,,"Australia,Fiji,New Zealand",106306,Approved,M1,1.62,7.2,VC4 (b) - Glass Door (MEPS),2022-06-20,,Class 29,Available,,http://www.bromic.com.au,Self-contained,4.44444444444444,,,690.0,,,,,,1200.0,,1998.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,BROMIC,3M1,China,True,GM1000LCASB,GM1000L,,"Australia,Fiji,New Zealand",106306,Approved,M1,1.62,7.2,VC4 (b) - Glass Door (MEPS),2022-06-20,,Class 29,Available,,http://www.bromic.com.au,Self-contained,4.44444444444444,,,690.0,,,,,,1200.0,,1998.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,BROMIC,3M1,China,True,GM1000LCASW,GM1000L,,"Australia,Fiji,New Zealand",106306,Approved,M1,1.62,7.2,VC4 (b) - Glass Door (MEPS),2022-06-20,,Class 29,Available,,http://www.bromic.com.au,Self-contained,4.44444444444444,,,690.0,,,,,,1200.0,,1998.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,CARRIER,3L1,Czechia,True,VELANDO QL.AA.1DD.079.A8L,VELANDO QL.AA.A8L,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",106566,Approved,L1,2.256,34.22,RS15 - Glass door (MEPS),2117-04-21,,Class 21,Unavailable,https://carrier-refrigeration.com,https://carrier-refrigeration.com,Remote,15.1684397163121,,,960.0,,,,,,2350.0,,2230.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,CARRIER,3L1,Czechia,True,VELANDO QL.AA.2DD.156.A8L,VELANDO QL.AA.A8L,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",106566,Approved,L1,2.256,34.22,RS15 - Glass door (MEPS),2117-04-21,,Class 21,Unavailable,https://carrier-refrigeration.com,https://carrier-refrigeration.com,Remote,15.1684397163121,,,960.0,,,,,,2350.0,,2230.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,CARRIER,3L1,Czechia,True,VELANDO QL.AA.3DD.235.A8L,VELANDO QL.AA.A8L,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",106566,Approved,L1,2.256,34.22,RS15 - Glass door (MEPS),2117-04-21,,Class 21,Unavailable,https://carrier-refrigeration.com,https://carrier-refrigeration.com,Remote,15.1684397163121,,,960.0,,,,,,2350.0,,2230.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,CARRIER,3L1,Czechia,True,VELANDO QL.AA.4DD.313.A8L,VELANDO QL.AA.A8L,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",106566,Approved,L1,2.256,34.22,RS15 - Glass door (MEPS),2117-04-21,,Class 21,Unavailable,https://carrier-refrigeration.com,https://carrier-refrigeration.com,Remote,15.1684397163121,,,960.0,,,,,,2350.0,,2230.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,CARRIER,3L1,Czechia,True,VELANDO QL.AA.5DD.390.A8L,VELANDO QL.AA.A8L,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",106566,Approved,L1,2.256,34.22,RS15 - Glass door (MEPS),2117-04-21,,Class 21,Unavailable,https://carrier-refrigeration.com,https://carrier-refrigeration.com,Remote,15.1684397163121,,,960.0,,,,,,2350.0,,2230.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,CARRIER,3L1,Czechia,True,VELANDO QL.AA.A8L,VELANDO QL.AA.A8L,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",106566,Approved,L1,2.256,34.22,RS15 - Glass door (MEPS),2117-04-21,,Class 21,Unavailable,https://carrier-refrigeration.com,https://carrier-refrigeration.com,Remote,15.1684397163121,,,960.0,,,,,,2350.0,,2230.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,Norpe,3M1,Finland,True,150/90,,,Australia,106863,Approved,M1,3.46,13.7,RS3 - Unlit shelves (MEPS),2022-07-18,,Class 5,Unavailable,https://www.norpe.com/contact-us,,Self-contained,3.95953757225434,,,660.0,,,,,,900.0,,1500.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,False,BB780XT-4SW,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",106946,Approved,M2,0.98,15.861,VC4 (b) - Glass Door (MEPS),2117-05-05,,Class 29,Unavailable,http://www.skope.co.nz/,http://www.skope.co.nz,Self-contained,16.184693877551,,,590.0,,,,,,2620.0,,920.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,False,BB580XT-3SW,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",106947,Approved,M2,0.779,12.953,VC4 (b) - Glass Door (MEPS),2117-05-05,,Class 29,Unavailable,http://www.skope.co.nz/,http://www.skope.co.nz,Self-contained,16.6277278562259,,,590.0,,,,,,2060.0,,920.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M2,New Zealand,False,BB380XT-2SW,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",106948,Approved,M2,0.52,8.73,VC4 (b) - Glass Door (MEPS),2117-05-05,,Class 29,Unavailable,http://www.skope.co.nz/,http://www.skope.co.nz,Self-contained,16.7884615384615,,,590.0,,,,,,1500.0,,920.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,SKT500X,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",106949,Approved,M1,0.527,3.13,VC4 (b) - Glass Door (MEPS),2117-05-05,,Class 29,Available,http://www.skope.co.nz/,http://www.skope.co.nz,Self-contained,5.9392789373814,,,745.0,,,,,,570.0,,2200.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,SKT500XT,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",106950,Approved,M1,0.506,5.16,VC4 (b) - Glass Door (MEPS),2117-05-05,,Class 29,Available,http://www.skope.co.nz/,http://www.skope.co.nz,Self-contained,10.197628458498,,,745.0,,,,,,570.0,,2200.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,SKT1000-ACX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",106954,Approved,M1,1.012,6.359,VC4 (b) - Glass Door (MEPS),2117-05-05,,Class 29,Unavailable,http://www.skope.co.nz/,http://www.skope.co.nz,Self-contained,6.28359683794466,,,745.0,,,,,,1130.0,,2200.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,SKT650-ACX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",106955,Approved,M1,0.703,4.15,VC4 (b) - Glass Door (MEPS),2117-05-05,,Class 29,Unavailable,http://www.skope.co.nz/,http://www.skope.co.nz,Self-contained,5.90327169274538,,,745.0,,,,,,740.0,,2200.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,SKT1500T-ACX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",106956,Approved,M1,1.565,10.269,VC4 (b) - Glass Door (MEPS),2117-05-05,,Class 29,Unavailable,http://www.skope.co.nz/,http://www.skope.co.nz,Self-contained,6.56166134185304,,,745.0,,,,,,1705.0,,2200.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,SKT1500T-AC,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",106957,Approved,M1,1.632,15.395,VC4 (b) - Glass Door (MEPS),2117-05-05,,Class 29,Unavailable,http://www.skope.co.nz/,http://www.skope.co.nz,Self-contained,9.43321078431373,,,745.0,,,,,,1705.0,,2200.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,IARP,4M2,Italy,True,Rhombus Single GD,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,Fiji,New Zealand",107013,Approved,M2,0.736,2.842,VC4 (b) - Glass Door (MEPS),2022-05-22,,Class 29,Available,http://www.iarp.it/,http://www.iarp.it,Self-contained,3.86141304347826,,,791.0,,,,,,721.5,,2036.0,,
AS 1731.14:2003 - amendment 2 dated 9 July 2012,SKOPE,3M1,New Zealand,True,SKB1500-ACX,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",107065,Approved,M1,1.417,7.99,VC4 (b) - Glass Door (MEPS),2117-05-08,,Class 29,Unavailable,http://www.skope.co.nz/,http://www.skope.co.nz,Self-contained,5.63867325335215,,,795.0,,,,,,1640.0,,2195.0,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,ICE-LAND,4L2,China,True,SD-220Q,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",107467,Approved,L2,0.596,1.83,HF6 (MEPS),2022-05-24,,Class 32,Available,,,,3.07046979865772,,,,,,,,,,,,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,ICE-LAND,4L2,China,True,SD-320Q,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",107477,Approved,L2,0.884,2.61,HF6 (MEPS),2022-05-17,,Class 32,Available,,,,2.95248868778281,,,,,,,,,,,,,
Greenhouse and Energy Minimum Standards (Refrigerated Display Cabinets) Determination 2012,ICE-LAND,4L2,China,True,SD-420Q,,AS 1731.14 Ament 2 dated 9 July 2012,"Australia,New Zealand",107478,Approved,L2,1.122,3.16,HF6 (MEPS),2022-05-24,,Class 32,Available,,,,2.81639928698752,,,,,,,,,,,,,
